Date,Store_ID,Sales,Foot_Traffic,Staff_Count,Avg_Hourly_Rate,Hours_Worked,Labor_Hours,Inventory_Level,Promotions
2022-08-03,6,3380.91,365,14,13.49,7.73,108.21,1290,0
2022-08-04,6,2668.73,305,12,12.57,6.01,72.11,1238,0
2022-08-05,6,2384.76,207,6,17.49,6.13,36.8,1353,0
2022-08-06,6,1681.41,178,5,14.5,6.04,30.22,1460,1
2022-08-07,6,2038.63,219,8,15.73,7.55,60.37,1465,1
2022-08-08,6,1000.0,105,4,15.14,6.16,24.64,1491,1
2022-08-09,6,1730.8,205,8,15.75,6.03,48.27,1370,1
2022-08-10,6,3886.44,362,13,11.99,6.29,81.83,1141,0
2022-08-11,6,1131.26,102,5,14.3,6.61,33.06,1369,1
2022-08-12,6,2010.26,203,6,16.74,6.93,41.58,1331,1
2022-08-13,6,1000.0,118,3,17.91,6.13,18.39,1500,1
2022-08-14,6,1401.63,164,6,14.45,7.0,41.99,1361,1
2022-08-15,6,1000.0,76,4,14.63,6.5,25.98,1429,1
2022-08-16,6,2110.99,176,6,16.6,6.55,39.29,1378,1
2022-08-17,6,1917.88,207,7,15.66,7.64,53.51,1182,1
2022-08-18,6,1000.0,102,5,15.04,7.97,39.87,1367,1
2022-08-19,6,1769.26,180,7,14.9,6.93,48.49,1456,1
2022-08-20,6,1775.0,194,8,14.14,6.64,53.15,1410,1
2022-08-21,6,1793.73,163,7,14.09,7.86,55.04,1409,1
2022-08-22,6,2315.17,227,8,15.2,7.0,56.01,1268,0
2022-08-23,6,2862.76,297,11,15.47,7.46,82.07,1344,0
2022-08-24,6,1098.8,91,3,15.55,6.83,20.48,1371,1
2022-08-25,6,1324.42,122,4,13.97,6.41,25.62,1399,1
2022-08-26,6,1410.98,143,4,17.0,7.31,29.24,1422,1
2022-08-27,6,1000.0,110,3,12.57,7.33,21.99,1462,1
2022-08-28,6,1000.0,71,3,15.79,6.92,20.76,1445,1
2022-08-29,6,1943.35,208,6,14.19,6.54,39.24,1334,1
2022-08-30,6,3014.76,310,10,13.7,7.66,76.64,1166,0
2022-08-31,6,1000.0,83,3,14.51,6.55,19.65,1424,1
2022-09-01,6,3274.95,372,12,12.61,7.32,87.82,1130,0
2022-09-02,6,1000.0,81,3,15.53,6.77,20.3,1448,1
2022-09-03,6,2377.53,252,8,17.42,6.94,55.56,1261,0
2022-09-04,6,1736.11,179,7,14.03,6.42,44.96,1353,1
2022-09-05,6,1533.55,145,6,18.53,7.3,43.79,1352,1
2022-09-06,6,1021.78,104,4,13.71,6.45,25.81,1447,1
2022-09-07,6,1362.25,147,5,14.37,6.97,34.86,1352,1
2022-09-08,6,1000.0,157,6,17.04,6.66,39.94,1433,1
2022-09-09,6,2080.11,179,5,13.2,7.93,39.64,1343,1
2022-09-10,6,2205.68,166,6,14.66,7.96,47.79,1327,1
2022-09-11,6,1000.0,80,3,17.58,7.51,22.52,1440,1
2022-09-12,6,1000.0,99,4,13.23,7.97,31.87,1360,1
2022-09-13,6,1015.89,115,5,15.89,6.23,31.14,1360,1
2022-09-14,6,2858.99,288,11,15.77,7.98,87.83,1343,0
2022-09-15,6,1444.4,141,4,12.12,6.21,24.83,1307,1
2022-09-16,6,2172.78,248,9,14.08,6.83,61.48,1434,1
2022-09-17,6,1000.0,84,4,18.57,6.48,25.91,1413,1
2022-09-18,6,1000.0,133,4,15.34,7.91,31.63,1377,1
2022-09-19,6,1000.0,112,5,15.58,7.27,36.36,1463,1
2022-09-20,6,1000.0,130,5,15.36,7.19,35.97,1392,1
2022-09-21,6,1348.02,116,3,18.06,7.99,23.98,1409,1
2022-09-22,6,1000.0,93,5,13.54,7.22,36.12,1482,1
2022-09-23,6,1963.55,167,6,13.98,7.29,43.75,1379,1
2022-09-24,6,1271.58,133,4,14.83,6.09,24.36,1420,1
2022-09-25,6,2381.32,245,10,15.83,7.72,77.18,1342,0
2022-09-26,6,1000.0,140,6,15.23,7.94,47.64,1422,1
2022-09-27,6,1000.0,102,3,15.27,7.92,23.76,1461,1
2022-09-28,6,1000.0,70,3,14.17,6.44,19.33,1366,1
2022-09-29,6,1558.68,175,5,15.91,6.45,32.26,1448,1
2022-09-30,6,1000.0,82,4,12.16,6.73,26.93,1412,1
2022-10-01,6,2565.34,231,9,14.18,6.62,59.58,1304,0
2022-10-02,6,1040.67,118,5,13.77,6.61,33.06,1401,1
2022-10-03,6,1000.0,85,3,13.35,7.21,21.63,1450,1
2022-10-04,6,1062.05,94,5,12.33,7.61,38.06,1468,1
2022-10-05,6,1000.0,128,6,15.35,7.87,47.24,1370,1
2022-10-06,6,1938.62,204,6,15.64,6.14,36.81,1341,1
2022-10-07,6,1000.0,112,5,15.66,6.56,32.78,1428,1
2022-10-08,6,1000.0,72,3,16.41,6.51,19.53,1442,1
2022-10-09,6,1350.3,149,6,16.67,6.71,40.29,1377,1
2022-10-10,6,1000.0,94,3,11.94,6.85,20.55,1398,1
2022-10-11,6,1000.0,91,3,15.95,6.78,20.34,1464,1
2022-10-12,6,1243.91,133,4,15.27,7.9,31.62,1426,1
2022-10-13,6,1127.17,113,3,15.26,6.87,20.62,1421,1
2022-10-14,6,1064.19,77,3,14.81,7.1,21.31,1477,1
2022-10-15,6,1456.98,165,7,14.17,7.5,52.48,1317,1
2022-10-16,6,1000.0,121,5,15.79,7.45,37.25,1460,1
2022-10-17,6,1359.49,124,6,13.53,7.17,43.0,1410,1
2022-10-18,6,1000.0,112,3,16.65,7.72,23.16,1347,1
2022-10-19,6,1944.92,213,9,14.25,7.25,65.24,1403,1
2022-10-20,6,1279.15,91,3,11.94,7.75,23.25,1427,1
2022-10-21,6,2709.58,261,10,15.17,6.61,66.06,1319,0
2022-10-22,6,1000.0,56,3,13.23,6.26,18.79,1405,1
2022-10-23,6,1620.38,175,7,13.2,7.64,53.47,1408,1
2022-10-24,6,2251.7,234,9,16.03,6.77,60.89,1283,0
2022-10-25,6,1790.74,166,7,16.4,7.3,51.12,1289,1
2022-10-26,6,1488.49,146,4,14.84,7.47,29.9,1380,1
2022-10-27,6,1659.89,159,7,11.98,6.65,46.57,1401,1
2022-10-28,6,1812.52,140,4,15.8,7.01,28.04,1406,1
2022-10-29,6,1660.78,192,7,14.52,7.79,54.53,1375,1
2022-10-30,6,1427.24,148,6,17.07,7.76,46.56,1389,1
2022-10-31,6,2045.75,202,6,17.95,7.5,44.99,1387,1
2022-11-01,6,1405.79,138,4,12.74,7.53,30.1,1371,1
2022-11-02,6,1000.0,114,3,18.71,7.8,23.39,1392,1
2022-11-03,6,3157.0,284,10,12.66,7.47,74.73,1328,0
2022-11-04,6,2231.29,206,6,14.19,6.68,40.08,1308,1
2022-11-05,6,1000.0,104,4,16.54,6.24,24.97,1466,1
2022-11-06,6,1373.47,160,6,13.92,6.84,41.06,1458,1
2022-11-07,6,1133.77,65,3,13.78,6.17,18.52,1420,1
2022-11-08,6,1212.09,141,6,12.44,6.23,37.39,1416,1
2022-11-09,6,2325.79,218,8,13.0,7.9,63.2,1404,0
2022-11-10,6,1388.79,133,4,13.78,7.35,29.41,1323,1
2022-11-11,6,3209.41,322,11,16.16,7.7,84.74,1177,0
2022-11-12,6,1000.0,78,3,17.52,7.29,21.86,1461,1
2022-11-13,6,1699.05,145,4,13.86,6.84,27.35,1344,1
2022-11-14,6,1000.0,104,4,14.4,6.05,24.2,1463,1
2022-11-15,6,2032.8,241,8,13.51,7.91,63.29,1335,1
2022-11-16,6,2153.42,196,7,12.71,6.14,42.99,1369,1
2022-11-17,6,2539.78,235,7,12.71,7.22,50.54,1253,0
2022-11-18,6,1000.0,76,4,13.09,6.2,24.82,1451,1
2022-11-19,6,2217.07,217,9,14.92,6.57,59.11,1298,1
2022-11-20,6,1199.49,100,4,14.06,6.37,25.49,1440,1
2022-11-21,6,2001.6,181,7,14.43,7.11,49.75,1458,1
2022-11-22,6,1598.49,164,6,15.6,7.77,46.64,1332,1
2022-11-23,6,1000.0,71,3,14.86,7.27,21.81,1402,1
2022-11-24,6,2585.16,291,11,13.25,7.33,80.61,1287,0
2022-11-25,6,1828.66,159,6,16.44,7.82,46.91,1370,1
2022-11-26,6,2750.13,298,9,11.97,7.5,67.49,1165,0
2022-11-27,6,2836.15,323,10,13.84,7.73,77.32,1275,0
2022-11-28,6,3171.22,341,12,17.58,6.83,81.99,1235,0
2022-11-29,6,1746.26,196,6,15.51,7.73,46.38,1350,1
2022-11-30,6,1438.43,160,6,12.3,7.29,43.75,1400,1
2022-12-01,6,3172.27,322,10,12.63,6.27,62.71,1264,0
2022-12-02,6,2324.47,256,8,14.49,6.08,48.62,1331,0
2022-12-03,6,3352.08,330,12,14.27,6.49,77.86,1178,0
2022-12-04,6,1357.81,153,6,16.06,6.76,40.54,1379,1
2022-12-05,6,2886.31,311,12,16.7,7.68,92.1,1254,0
2022-12-06,6,2401.44,250,9,14.23,7.48,67.34,1334,0
2022-12-07,6,2365.64,231,9,14.84,7.91,71.2,1262,0
2022-12-08,6,2173.61,227,8,13.45,7.12,56.95,1336,1
2022-12-09,6,1574.79,150,5,14.76,7.5,37.48,1454,1
2022-12-10,6,3026.84,292,11,13.46,6.55,72.06,1125,0
2022-12-11,6,2214.94,237,7,15.04,7.36,51.51,1314,1
2022-12-12,6,2730.75,276,10,14.06,7.41,74.12,1182,0
2022-12-13,6,4140.71,430,15,15.94,7.7,115.45,1169,0
2022-12-14,6,2198.66,223,8,16.57,7.07,56.58,1366,1
2022-12-15,6,2423.55,253,9,16.94,7.3,65.68,1281,0
2022-12-16,6,2565.1,284,11,15.05,6.41,70.47,1341,0
2022-12-17,6,2413.91,238,9,15.91,7.47,67.26,1375,0
2022-12-18,6,2472.77,239,8,14.25,7.68,61.41,1322,0
2022-12-19,6,3355.75,344,11,13.74,7.19,79.06,1206,0
2022-12-20,6,3890.59,337,13,12.95,6.23,81.01,1216,0
2022-12-21,6,2970.25,311,10,15.54,6.63,66.26,1346,0
2022-12-22,6,3492.79,332,12,11.92,6.95,83.41,1154,0
2022-12-23,6,2797.33,313,12,16.31,7.35,88.25,1332,0
2022-12-24,6,2811.91,297,11,14.46,6.64,73.05,1211,0
2022-12-25,6,2685.23,287,11,14.56,7.68,84.49,1209,0
2022-12-26,6,2428.28,262,8,16.01,6.74,53.95,1244,0
2022-12-27,6,4064.09,397,14,12.25,6.09,85.2,1173,0
2022-12-28,6,2708.46,266,9,14.67,7.59,68.29,1346,0
2022-12-29,6,3633.88,330,13,17.37,7.29,94.75,1109,0
2022-12-30,6,2510.43,281,11,14.57,7.6,83.64,1349,0
2022-12-31,6,3251.93,299,10,13.02,6.7,66.98,1232,0
2023-01-01,6,3249.7,325,10,14.48,6.04,60.35,1185,0
2023-01-02,6,2622.19,287,11,16.96,6.15,67.62,1320,0
2023-01-03,6,3043.17,335,11,13.85,6.22,68.46,1233,0
2023-01-04,6,2500.78,245,8,12.69,7.61,60.88,1413,0
2023-01-05,6,3404.1,306,11,14.3,6.6,72.63,1253,0
2023-01-06,6,2017.25,206,7,12.89,8.0,55.97,1341,1
2023-01-07,6,3414.45,348,11,11.62,7.52,82.68,1259,0
2023-01-08,6,4016.31,410,13,16.13,7.2,93.63,1246,0
2023-01-09,6,3520.02,346,12,16.57,7.97,95.61,1290,0
2023-01-10,6,3004.97,298,11,15.63,6.63,72.96,1306,0
2023-01-11,6,3080.35,294,9,16.34,6.33,56.98,1322,0
2023-01-12,6,4600.86,463,17,14.39,7.47,127.07,1192,0
2023-01-13,6,3795.34,396,13,17.03,6.56,85.23,1242,0
2023-01-14,6,4378.77,443,15,14.06,7.92,118.83,1130,0
2023-01-15,6,4491.44,448,16,15.0,7.98,127.62,1204,0
2023-01-16,6,3414.75,364,13,13.73,7.85,102.09,1205,0
2023-01-17,6,3003.94,306,10,12.9,7.89,78.9,1273,0
2023-01-18,6,4355.83,436,15,14.05,7.23,108.47,1133,0
2023-01-19,6,3186.76,320,12,18.34,7.38,88.61,1279,0
2023-01-20,6,3433.57,319,11,17.3,6.19,68.07,1289,0
2023-01-21,6,4022.02,380,14,16.16,7.53,105.37,1158,0
2023-01-22,6,3771.15,375,13,14.36,6.4,83.25,1128,0
2023-01-23,6,2153.68,201,7,14.32,7.68,53.76,1378,1
2023-01-24,6,3049.76,304,12,17.57,7.92,95.08,1308,0
2023-01-25,6,4876.77,505,18,15.03,6.42,115.65,1188,0
2023-01-26,6,4036.86,418,15,16.19,6.16,92.34,1222,0
2023-01-27,6,4719.89,480,16,14.17,6.97,111.48,1168,0
2023-01-28,6,3516.03,368,13,14.55,7.58,98.58,1183,0
2023-01-29,6,3307.2,351,13,16.17,7.54,98.04,1272,0
2023-01-30,6,4805.35,500,16,13.9,7.39,118.3,1223,0
2023-01-31,6,5295.65,549,18,15.52,7.64,137.55,1049,0
2023-02-01,6,3590.79,335,13,13.95,6.35,82.55,1152,0
2023-02-02,6,5133.34,476,17,15.77,7.3,124.17,1096,0
2023-02-03,6,3567.86,341,13,13.9,7.21,93.75,1261,0
2023-02-04,6,3068.97,298,9,17.63,6.31,56.76,1265,0
2023-02-05,6,4876.43,506,16,14.9,6.83,109.26,1199,0
2023-02-06,6,3672.68,365,13,16.16,7.71,100.17,1163,0
2023-02-07,6,3497.01,340,11,14.97,7.94,87.38,1144,0
2023-02-08,6,3542.54,358,13,14.25,7.33,95.3,1288,0
2023-02-09,6,4242.92,435,15,15.86,7.84,117.66,1090,0
2023-02-10,6,3188.14,334,12,16.73,6.26,75.17,1261,0
2023-02-11,6,5051.08,497,17,12.83,7.95,135.15,1166,0
2023-02-12,6,4987.65,480,17,15.2,6.07,103.14,1112,0
2023-02-13,6,5013.25,486,18,14.84,7.05,126.98,1064,0
2023-02-14,6,5620.78,564,19,15.31,6.58,125.06,1114,0
2023-02-15,6,5456.78,525,19,17.03,7.63,144.93,1072,0
2023-02-16,6,3979.09,417,13,16.22,6.44,83.66,1171,0
2023-02-17,6,5269.17,506,18,16.73,6.02,108.42,1161,0
2023-02-18,6,5643.08,533,18,15.39,6.83,122.93,1030,0
2023-02-19,6,5429.23,546,18,14.35,6.13,110.31,1036,0
2023-02-20,6,5512.51,546,18,11.36,6.58,118.44,1014,0
2023-02-21,6,4703.68,480,16,17.12,7.29,116.6,1185,0
2023-02-22,6,4328.07,423,15,11.25,6.59,98.84,1175,0
2023-02-23,6,4680.93,476,17,17.38,6.49,110.36,1101,0
2023-02-24,6,4331.29,453,17,16.11,6.31,107.29,1082,0
2023-02-25,6,5713.84,559,19,17.95,6.27,119.14,1113,0
2023-02-26,6,5081.04,518,18,15.4,7.05,126.93,1070,0
2023-02-27,6,5610.76,597,19,15.75,7.36,139.9,960,0
2023-02-28,6,3812.34,397,15,14.72,6.91,103.58,1199,0
2023-03-01,6,4633.27,447,15,15.11,6.25,93.71,1181,0
2023-03-02,6,4188.83,426,15,13.91,7.3,109.43,1201,0
2023-03-03,6,3726.52,347,13,14.82,7.11,92.49,1206,0
2023-03-04,6,5284.57,505,16,13.73,6.76,108.2,1055,0
2023-03-05,6,4210.08,451,15,15.07,6.66,99.9,1135,0
2023-03-06,6,4779.8,486,16,14.96,6.37,101.86,1181,0
2023-03-07,6,4316.99,462,17,14.97,6.29,106.97,1057,0
2023-03-08,6,4783.66,487,17,14.86,6.68,113.52,1070,0
2023-03-09,6,5595.62,549,19,14.07,6.08,115.58,1048,0
2023-03-10,6,4373.56,438,15,15.84,6.87,103.1,1050,0
2023-03-11,6,4789.78,484,17,15.47,7.2,122.45,1106,0
2023-03-12,6,5588.75,603,22,15.41,7.88,173.43,992,0
2023-03-13,6,5724.06,586,19,13.59,7.25,137.78,1066,0
2023-03-14,6,4875.74,473,15,16.01,7.25,108.72,1081,0
2023-03-15,6,5438.76,540,18,13.85,6.75,121.48,1045,0
2023-03-16,6,5867.49,596,19,14.22,6.27,119.07,998,0
2023-03-17,6,4378.62,416,14,15.14,6.89,96.51,1184,0
2023-03-18,6,4662.99,466,16,16.73,7.2,115.16,1124,0
2023-03-19,6,4944.2,490,18,13.19,7.45,134.07,1152,0
2023-03-20,6,5609.5,571,19,13.52,7.65,145.39,1112,0
2023-03-21,6,5409.71,539,18,12.06,6.51,117.21,1053,0
2023-03-22,6,5319.51,504,17,15.76,6.48,110.2,1040,0
2023-03-23,6,4452.43,444,15,14.49,7.13,106.96,1123,0
2023-03-24,6,5978.0,613,20,15.64,7.13,142.64,1155,0
2023-03-25,6,4887.99,518,18,15.51,6.44,115.85,1078,0
2023-03-26,6,5079.16,527,17,16.18,7.17,121.97,1085,0
2023-03-27,6,5453.32,513,17,15.0,6.69,113.76,1074,0
2023-03-28,6,6879.56,661,24,13.94,7.28,174.69,977,0
2023-03-29,6,4791.77,458,17,15.35,6.58,111.9,1122,0
2023-03-30,6,4754.76,506,16,15.62,7.18,114.95,1208,0
2023-03-31,6,5010.23,511,17,14.48,7.54,128.12,1111,0
2023-04-01,6,6240.37,677,22,15.14,7.96,175.13,993,0
2023-04-02,6,5432.14,569,19,12.98,7.82,148.62,1113,0
2023-04-03,6,5613.99,563,19,13.09,7.01,133.13,1007,0
2023-04-04,6,5958.71,587,20,12.51,6.98,139.53,1050,0
2023-04-05,6,6214.55,629,22,15.43,6.88,151.26,984,0
2023-04-06,6,4775.52,494,16,16.11,6.06,96.89,1182,0
2023-04-07,6,5727.74,597,20,12.86,6.33,126.64,1110,0
2023-04-08,6,6229.22,617,21,15.24,6.12,128.49,993,0
2023-04-09,6,5468.76,591,21,15.67,7.39,155.25,1019,0
2023-04-10,6,4645.34,464,17,14.4,6.83,116.05,1035,0
2023-04-11,6,4484.49,472,15,17.4,6.13,91.91,1153,0
2023-04-12,6,5652.94,572,19,12.81,7.38,140.24,941,0
2023-04-13,6,4363.79,429,15,14.43,7.29,109.33,1147,0
2023-04-14,6,4629.75,424,15,10.63,7.44,111.6,1102,0
2023-04-15,6,4881.82,463,16,15.52,7.2,115.19,1137,0
2023-04-16,6,5490.94,573,20,13.9,6.32,126.46,1060,0
2023-04-17,6,5725.74,588,20,12.04,6.12,122.46,1014,0
2023-04-18,6,4682.66,480,18,15.89,7.63,137.42,1168,0
2023-04-19,6,4204.49,452,15,14.76,6.43,96.47,1109,0
2023-04-20,6,5885.48,569,20,14.54,7.09,141.7,1057,0
2023-04-21,6,5763.01,567,18,16.69,6.97,125.47,1142,0
2023-04-22,6,5587.51,551,18,13.83,7.84,141.16,1101,0
2023-04-23,6,5501.14,523,17,15.97,7.1,120.78,1040,0
2023-04-24,6,4871.47,471,17,16.18,7.16,121.72,1059,0
2023-04-25,6,5035.03,482,17,14.16,6.64,112.86,1144,0
2023-04-26,6,5225.06,491,16,15.01,7.92,126.68,1021,0
2023-04-27,6,4476.78,430,14,17.52,7.22,101.15,1142,0
2023-04-28,6,5444.06,543,20,13.49,6.01,120.2,1101,0
2023-04-29,6,5218.32,558,20,15.83,7.11,142.24,1032,0
2023-04-30,6,4999.77,480,17,15.09,6.73,114.37,1047,0
2023-05-01,6,5822.68,604,21,16.91,6.06,127.35,968,0
2023-05-02,6,4995.91,504,16,14.95,6.86,109.81,1180,0
2023-05-03,6,5588.0,568,20,16.03,7.55,150.94,1138,0
2023-05-04,6,4092.4,412,14,12.6,7.01,98.11,1257,0
2023-05-05,6,5698.06,533,18,11.78,7.28,131.02,1135,0
2023-05-06,6,5491.27,528,18,13.43,7.28,131.03,1029,0
2023-05-07,6,6718.93,683,24,14.34,7.34,176.21,872,0
2023-05-08,6,6251.25,626,22,14.47,6.78,149.05,1085,0
2023-05-09,6,5700.18,537,19,16.64,6.74,128.06,1090,0
2023-05-10,6,4500.17,446,16,14.41,6.01,96.15,1182,0
2023-05-11,6,4202.6,432,16,15.04,6.31,100.94,1112,0
2023-05-12,6,4309.96,406,13,15.21,7.9,102.72,1160,0
2023-05-13,6,5276.24,520,17,14.05,7.68,130.64,1086,0
2023-05-14,6,5882.29,619,22,14.97,6.55,144.1,1026,0
2023-05-15,6,3855.97,397,13,16.58,6.8,88.43,1149,0
2023-05-16,6,4127.32,444,16,15.45,7.88,126.08,1075,0
2023-05-17,6,4805.7,473,15,15.89,6.5,97.51,1078,0
2023-05-18,6,3847.04,406,13,15.5,7.07,91.85,1049,0
2023-05-19,6,4393.31,419,14,17.47,6.04,84.62,1128,0
2023-05-20,6,5703.04,587,21,13.42,7.24,152.03,1013,0
2023-05-21,6,5259.66,512,17,18.75,7.86,133.62,1021,0
2023-05-22,6,5320.99,541,18,16.49,7.77,139.85,1094,0
2023-05-23,6,3844.25,395,14,16.77,7.0,98.06,1175,0
2023-05-24,6,3209.21,335,11,16.96,7.3,80.29,1230,0
2023-05-25,6,4236.46,403,14,16.55,7.14,99.95,1231,0
2023-05-26,6,2690.96,275,9,13.06,6.13,55.21,1269,0
2023-05-27,6,4888.13,489,17,13.3,6.32,107.4,1132,0
2023-05-28,6,5096.61,535,18,16.05,7.93,142.7,1038,0
2023-05-29,6,3842.5,371,14,15.87,6.51,91.17,1205,0
2023-05-30,6,4908.7,465,17,16.33,6.77,115.07,1102,0
2023-05-31,6,4876.04,455,15,15.07,7.02,105.27,1115,0
2023-06-01,6,3489.1,343,13,13.02,7.96,103.46,1160,0
2023-06-02,6,4037.2,395,15,14.83,7.38,110.7,1121,0
2023-06-03,6,3953.54,389,14,16.11,7.26,101.63,1166,0
2023-06-04,6,5044.54,499,16,14.62,7.05,112.78,1163,0
2023-06-05,6,4854.36,513,17,14.99,7.4,125.82,1040,0
2023-06-06,6,4696.21,467,17,15.05,7.33,124.58,1208,0
2023-06-07,6,3759.05,399,15,14.22,7.81,117.09,1164,0
2023-06-08,6,5269.99,535,17,13.78,7.08,120.42,1083,0
2023-06-09,6,4291.54,411,15,18.16,6.84,102.65,1207,0
2023-06-10,6,4511.95,451,16,17.34,7.61,121.83,1121,0
2023-06-11,6,5468.7,578,19,16.61,7.6,144.39,1050,0
2023-06-12,6,4582.57,479,15,15.62,6.34,95.1,1206,0
2023-06-13,6,3925.14,417,14,13.49,6.47,90.63,1241,0
2023-06-14,6,3590.6,369,14,16.33,7.92,110.84,1248,0
2023-06-15,6,2569.83,247,9,16.67,6.89,61.99,1287,0
2023-06-16,6,2671.54,300,12,14.48,7.04,84.47,1282,0
2023-06-17,6,4576.85,469,17,13.4,6.62,112.55,1080,0
2023-06-18,6,2278.91,247,8,15.64,6.96,55.7,1303,0
2023-06-19,6,4635.9,466,15,16.6,7.49,112.3,1132,0
2023-06-20,6,4436.7,423,16,14.04,6.96,111.44,1143,0
2023-06-21,6,3068.99,315,11,15.79,6.63,72.93,1269,0
2023-06-22,6,3873.11,421,14,13.64,6.19,86.69,1246,0
2023-06-23,6,4155.57,432,16,13.29,7.86,125.7,1092,0
2023-06-24,6,3734.85,385,12,15.31,7.74,92.92,1170,0
2023-06-25,6,4612.85,444,14,13.78,7.58,106.16,1188,0
2023-06-26,6,2480.7,279,9,15.65,7.39,66.49,1425,0
2023-06-27,6,3964.15,423,15,12.58,7.03,105.47,1129,0
2023-06-28,6,3040.07,268,9,13.71,7.79,70.15,1226,0
2023-06-29,6,2103.04,229,9,16.54,7.58,68.25,1266,1
2023-06-30,6,2531.66,248,9,16.04,7.63,68.69,1196,0
2023-07-01,6,3006.53,306,12,15.63,6.62,79.43,1273,0
2023-07-02,6,3410.99,325,12,14.33,6.85,82.16,1257,0
2023-07-03,6,2637.77,266,8,15.02,7.41,59.31,1274,0
2023-07-04,6,2920.03,270,9,14.66,6.74,60.68,1252,0
2023-07-05,6,2974.41,281,10,18.5,6.99,69.88,1256,0
2023-07-06,6,2553.85,266,10,15.47,7.29,72.93,1267,0
2023-07-07,6,2770.58,262,10,13.85,6.88,68.76,1276,0
2023-07-08,6,3648.58,373,12,14.88,7.59,91.03,1277,0
2023-07-09,6,4475.82,450,15,12.48,6.23,93.49,1101,0
2023-07-10,6,3289.83,377,12,12.14,7.44,89.23,1223,0
2023-07-11,6,3195.05,307,11,17.19,6.29,69.19,1238,0
2023-07-12,6,2992.11,292,11,15.41,7.88,86.63,1232,0
2023-07-13,6,2710.46,257,10,14.32,6.63,66.28,1287,0
2023-07-14,6,3450.67,374,14,14.96,7.59,106.27,1099,0
2023-07-15,6,3743.58,376,12,14.84,7.04,84.51,1229,0
2023-07-16,6,1994.85,196,7,15.1,6.18,43.28,1292,1
2023-07-17,6,3722.04,388,13,16.72,7.17,93.15,1160,0
2023-07-18,6,4159.18,399,13,15.8,7.82,101.72,1159,0
2023-07-19,6,2020.28,175,6,14.39,6.31,37.89,1269,1
2023-07-20,6,3530.64,359,12,12.38,6.64,79.71,1284,0
2023-07-21,6,4070.29,410,15,13.5,6.88,103.17,1133,0
2023-07-22,6,3302.76,316,10,16.14,6.55,65.5,1367,0
2023-07-23,6,2557.58,263,8,17.34,7.89,63.1,1327,0
2023-07-24,6,3289.89,366,12,13.68,6.76,81.06,1208,0
2023-07-25,6,1985.52,208,6,13.46,7.32,43.9,1326,1
2023-07-26,6,2354.42,196,8,14.35,6.45,51.58,1319,0
2023-07-27,6,1987.49,227,8,17.68,6.44,51.52,1426,1
2023-07-28,6,1465.24,186,7,15.22,6.35,44.46,1430,1
2023-07-29,6,2545.86,265,10,13.86,6.87,68.7,1340,0
2023-07-30,6,2725.8,276,10,14.46,7.07,70.66,1267,0
2023-07-31,6,2982.62,267,8,14.21,6.02,48.17,1233,0
2023-08-01,6,1000.0,83,4,16.06,7.67,30.66,1452,1
2023-08-02,6,2540.11,248,10,17.93,7.03,70.26,1363,0
2023-08-03,6,2428.08,228,7,15.2,6.31,44.2,1299,0
2023-08-04,6,1463.76,136,4,16.64,6.13,24.54,1349,1
2023-08-05,6,1952.47,198,6,12.98,6.13,36.76,1292,1
2023-08-06,6,2883.43,275,10,18.51,6.52,65.15,1186,0
2023-08-07,6,2330.24,263,8,12.99,7.0,55.99,1291,0
2023-08-08,6,2210.78,223,9,16.82,7.72,69.48,1310,1
2023-08-09,6,2912.32,301,11,15.51,7.81,85.87,1266,0
2023-08-10,6,4023.22,413,14,13.11,7.66,107.31,1205,0
2023-08-11,6,1951.02,203,8,16.25,6.66,53.26,1320,1
2023-08-12,6,2316.6,233,8,14.96,6.61,52.9,1404,0
2023-08-13,6,1380.39,158,5,13.63,7.97,39.87,1333,1
2023-08-14,6,3784.36,403,13,15.02,7.36,95.71,1231,0
2023-08-15,6,1611.95,120,4,12.53,6.61,26.44,1310,1
2023-08-16,6,1000.0,71,3,14.28,6.66,19.97,1377,1
2023-08-17,6,2492.98,238,8,13.55,6.87,54.95,1315,0
2023-08-18,6,1000.0,78,4,14.73,7.24,28.97,1472,1
2023-08-19,6,2985.0,284,10,12.4,7.8,77.96,1247,0
2023-08-20,6,2397.77,231,9,12.31,6.4,57.57,1312,0
2023-08-21,6,1081.8,103,5,13.73,6.17,30.84,1477,1
2023-08-22,6,2418.84,212,7,14.94,6.81,47.68,1245,0
2023-08-23,6,1594.02,151,6,13.54,6.49,38.95,1411,1
2023-08-24,6,2181.65,247,8,15.69,7.15,57.22,1291,1
2023-08-25,6,1000.0,95,4,16.05,7.4,29.59,1432,1
2023-08-26,6,1000.0,112,4,13.73,6.62,26.49,1447,1
2023-08-27,6,2034.8,202,6,17.09,7.37,44.23,1278,1
2023-08-28,6,3268.66,329,11,14.55,6.69,73.55,1201,0
2023-08-29,6,1226.99,120,4,17.75,7.27,29.08,1435,1
2023-08-30,6,1148.51,130,6,14.61,7.27,43.6,1395,1
2023-08-31,6,1436.7,127,4,13.32,6.56,26.23,1349,1
2023-09-01,6,1000.0,103,4,16.84,7.27,29.09,1430,1
2023-09-02,6,2116.53,200,7,13.44,6.76,47.33,1277,1
2023-09-03,6,2379.98,251,10,16.71,6.67,66.73,1250,0
2023-09-04,6,2028.72,181,8,15.18,6.58,52.63,1218,1
